,50K_GDAX_GEM_delta$,50K_GDAX_GEM_delta%,Bittrex,Date,Errors,Gdax,Gemini,Kraken,MaxExchange,MinExchange,Min_max_delta$,Min_max_delta%,Poloniex,total trading_costs%,wire_fee_USD
351,-312.07883722790973,-0.6242953185019131,777.893999980054,2017-12-18 18:13:00.789697,[],780.57,781.0,771.9101999999999,781.0,771.9101999999999,9.089800000000082,1.1775722098244177,772.9075002493249,0.005,35.0
352,-255.35246128850085,-0.5105575112481289,777.893999980054,2017-12-18 18:13:03.633356,[],780.59,780.13,771.9101999999999,780.59,771.9101999999999,8.679800000000114,1.1244572231329648,772.9075002493249,0.005,35.0
353,-255.35246128850085,-0.5105575112481289,777.2719499900251,2017-12-18 18:13:05.633507,[],780.59,780.13,772.065,780.59,772.065,8.524999999999977,1.1041816427373314,775.8175949700751,0.005,35.0
354,-484.29330688474965,-0.9695896517247106,777.2719499900251,2017-12-18 18:13:10.774051,[],777.0,780.13,772.065,780.13,772.065,8.06499999999994,1.04460116700018,773.06250025935,0.005,35.0
355,-484.29330688474965,-0.9695896517247106,777.2719499900251,2017-12-18 18:13:12.258590,[],777.0,780.13,772.065,780.13,772.065,8.06499999999994,1.04460116700018,773.06250025935,0.005,35.0
356,-484.29330688474965,-0.9695896517247106,777.2719499900251,2017-12-18 18:13:16.399266,[],777.0,780.13,772.065,780.13,772.065,8.06499999999994,1.04460116700018,774.050025,0.005,35.0
357,-481.1349333662415,-0.9632570335636779,777.2719499900251,2017-12-18 18:13:33.305647,[],776.93,780.01,772.065,780.01,772.065,7.944999999999936,1.0290584341991849,774.050025,0.005,35.0
358,-476.03485576923083,-0.9530312499999988,777.2719499900251,2017-12-18 18:13:39.477672,[],777.0,780.0,772.065,780.0,772.065,7.934999999999945,1.0277632064657698,774.050025,0.005,35.0
359,-476.6726802884609,-0.9543101041666618,777.2719499900251,2017-12-18 18:13:40.930818,[],776.99,780.0,772.065,780.0,772.065,7.934999999999945,1.0277632064657698,774.050025,0.005,35.0
360,-476.6702189715511,-0.9543051691644963,777.2719499900251,2017-12-18 18:13:44.602735,[],777.0,780.01,772.065,780.01,772.065,7.944999999999936,1.0290584341991849,775.755749890275,0.005,35.0
361,-476.6702189715511,-0.9543051691644963,777.2719499900251,2017-12-18 18:13:47.102766,[],777.0,780.01,772.065,780.01,772.065,7.944999999999936,1.0290584341991849,775.755749890275,0.005,35.0
362,-477.3080353136487,-0.9555840069358063,777.2719499900251,2017-12-18 18:13:49.243415,[],776.99,780.01,772.065,780.01,772.065,7.944999999999936,1.0290584341991849,773.0625004588501,0.005,35.0
363,-476.03485576923083,-0.9530312499999988,777.2719499900251,2017-12-18 18:13:51.852827,[],777.0,780.0,772.065,780.0,772.065,7.934999999999945,1.0277632064657698,775.0575001695751,0.005,35.0
364,-92.10564516129031,-0.18324354838709345,777.2719499900251,2017-12-18 18:14:01.946621,[],778.0,775.0,772.065,778.0,772.065,5.934999999999945,0.7687176597825242,773.062500568575,0.005,35.0
365,-257.24591762125596,-0.5143539387098093,777.2719499900251,2017-12-18 18:14:11.009181,[],780.0,779.57,772.065,780.0,772.065,7.934999999999945,1.0277632064657698,775.0575000798,0.005,35.0
366,-206.1918108701012,-0.4119891735187413,777.0525,2017-12-18 18:14:13.540589,[],780.8,779.57,772.065,780.8,772.065,8.7349999999999,1.131381425139062,775.0575000798,0.005,35.0
367,-128.97247440897286,-0.2571624661672537,777.0525,2017-12-18 18:14:16.431252,[],782.01,779.57,772.065,782.01,772.065,9.944999999999936,1.2881039808824304,775.0575000798,0.005,35.0
368,-254.69321228370038,-0.509235700450267,777.0525,2017-12-18 18:14:17.790535,[],780.04,779.57,772.065,780.04,772.065,7.974999999999909,1.03294411739943,775.0575000498751,0.005,35.0
369,-128.97247440897286,-0.2571624661672537,777.0525,2017-12-18 18:14:19.275035,[],782.01,779.57,772.065,782.01,772.065,9.944999999999936,1.2881039808824304,775.0575000498751,0.005,35.0
370,-128.97247440897286,-0.2571624661672537,777.0525,2017-12-18 18:14:20.821784,[],782.01,779.57,772.065,782.01,772.065,9.944999999999936,1.2881039808824304,775.0575000498751,0.005,35.0
371,-123.8505585382762,-0.24689289631681643,777.0525,2017-12-18 18:14:23.228207,[],782.01,779.49,772.065,782.01,772.065,9.944999999999936,1.2881039808824304,775.0575000498751,0.005,35.0
372,-125.12908915971778,-0.24945638229634748,777.0525,2017-12-18 18:14:25.696989,[],782.0,779.5,772.065,782.0,772.065,9.934999999999945,1.2868087531490153,775.0575000498751,0.005,35.0
373,-125.12908915971778,-0.24945638229634748,777.0525,2017-12-18 18:14:27.103256,[],782.0,779.5,772.065,782.0,772.065,9.934999999999945,1.2868087531490153,775.0575000498751,0.005,35.0
374,-124.49085551635721,-0.24817670782553647,773.0625000199501,2017-12-18 18:14:30.322046,[],782.01,779.5,772.065,782.01,772.065,9.944999999999936,1.2881039808824304,775.0575000498751,0.005,35.0
375,-124.49085551635721,-0.24817670782553647,773.0625000199501,2017-12-18 18:14:31.775191,[],782.01,779.5,772.065,782.01,772.065,9.944999999999936,1.2881039808824304,775.057499930175,0.005,35.0
376,-125.12908915971778,-0.24945638229634748,777.0525,2017-12-18 18:14:33.868963,[],782.0,779.5,772.065,782.0,772.065,9.934999999999945,1.2868087531490153,775.057499930175,0.005,35.0
377,-124.49085551635721,-0.24817670782553647,777.0525,2017-12-18 18:14:35.259477,[],782.01,779.5,772.065,782.01,772.065,9.944999999999936,1.2881039808824304,775.057499930175,0.005,35.0
378,-123.8505585382762,-0.24689289631681643,777.0525,2017-12-18 18:14:36.728366,[],782.01,779.49,772.065,782.01,772.065,9.944999999999936,1.2881039808824304,775.057499930175,0.005,35.0
379,-155.84529529224855,-0.31104314638648534,777.0525,2017-12-18 18:14:38.322142,[],782.01,779.99,772.065,782.01,772.065,9.944999999999936,1.2881039808824304,775.057499930175,0.005,35.0
380,-156.48312798882097,-0.31232201694894446,777.0525,2017-12-18 18:14:41.353431,[],782.0,779.99,772.065,782.0,772.065,9.934999999999945,1.2868087531490153,774.2824424601001,0.005,35.0
381,4.614197828010731,0.010682163900338382,777.0525,2017-12-18 18:14:42.806573,[],783.54,779.01,770.92785,783.54,770.92785,12.612149999999929,1.6359702143332777,775.0574998404,0.005,35.0
382,26.966426137019738,0.05549894256813026,774.06000001995,2017-12-18 18:14:46.509600,[],783.89,779.01,772.065,783.89,772.065,11.824999999999932,1.5316067947646805,775.0574998404,0.005,35.0
383,-44.56070445180481,-0.08791474916880848,774.06000001995,2017-12-18 18:14:55.587978,[],782.77,779.01,772.065,782.77,772.065,10.704999999999927,1.3865412886220625,775.0574998404,0.005,35.0
384,-44.56070445180481,-0.08791474916880848,778.0402985145001,2017-12-18 18:14:57.634880,[],782.77,779.01,772.065,782.77,772.065,10.704999999999927,1.3865412886220625,774.5587501496251,0.005,35.0
385,-59.31585182357347,-0.11749918991582187,778.0402985145001,2017-12-18 18:15:14.588213,[],782.77,779.24,771.237075,782.77,771.237075,11.532924999999977,1.4953800036130236,774.5587501795501,0.005,35.0
386,-36.3317743891493,-0.0714155378958995,776.0550000000001,2017-12-18 18:15:17.900677,[],783.13,779.24,771.237075,783.13,771.237075,11.892924999999991,1.5420582575079123,774.5587502094751,0.005,35.0
387,-15.263036740925315,-0.029172190210974502,776.0550000000001,2017-12-18 18:15:19.447535,[],783.46,779.24,771.237075,783.46,771.237075,12.222925000000032,1.5848466569115642,774.5587502094751,0.005,35.0
388,-50.338503228044914,-0.0994993807036364,778.040298484575,2017-12-18 18:15:24.307005,[],782.78,779.11,771.237075,782.78,771.237075,11.542924999999968,1.4966766217767693,774.5587502693251,0.005,35.0
389,-28.673700673725307,-0.056060907924292636,778.040298484575,2017-12-18 18:15:30.947788,[],783.26,779.25,772.065,783.26,772.065,11.194999999999936,1.4500074475594589,774.558750369075,0.005,35.0
390,-18.4586862367687,-0.035579547641969356,778.040298484575,2017-12-18 18:15:48.432376,[],783.42,779.25,772.065,783.42,772.065,11.354999999999905,1.4707310912941143,774.558750399,0.005,35.0
391,-18.4586862367687,-0.035579547641969356,778.040298484575,2017-12-18 18:15:49.963645,[],783.42,779.25,772.065,783.42,772.065,11.354999999999905,1.4707310912941143,774.558750399,0.005,35.0
392,-19.09712463907806,-0.036859632659617336,778.040298484575,2017-12-18 18:15:55.963711,[],783.41,779.25,772.065,783.41,772.065,11.344999999999914,1.4694358635606994,774.558750399,0.005,35.0
393,-19.735563041387394,-0.03813971767726543,778.040298484575,2017-12-18 18:15:57.744990,[],783.4,779.25,772.065,783.4,772.065,11.334999999999923,1.4681406358272844,774.558750399,0.005,35.0
394,-19.735563041387394,-0.03813971767726543,778.040298484575,2017-12-18 18:15:59.213756,[],783.4,779.25,772.065,783.4,772.065,11.334999999999923,1.4681406358272844,775.0574998404,0.005,35.0
395,-18.45526971793288,-0.035572697435962364,778.040298484575,2017-12-18 18:16:02.682552,[],783.41,779.24,772.065,783.41,772.065,11.344999999999914,1.4694358635606994,774.558750428925,0.005,35.0
396,-18.45526971793288,-0.035572697435962364,778.040298484575,2017-12-18 18:16:04.713827,[],783.41,779.24,772.065,783.41,772.065,11.344999999999914,1.4694358635606994,774.558750428925,0.005,35.0
397,-18.45526971793288,-0.035572697435962364,778.040298484575,2017-12-18 18:16:06.244947,[],783.41,779.24,772.065,783.41,772.065,11.344999999999914,1.4694358635606994,774.558750428925,0.005,35.0
398,-18.45526971793288,-0.035572697435962364,778.040298484575,2017-12-18 18:16:07.745113,[],783.41,779.24,771.8156250000001,783.41,771.8156250000001,11.5943749999999,1.5022208186054666,774.558750428925,0.005,35.0
399,12.828613456699316,0.027152273368910795,778.040298484575,2017-12-18 18:16:09.120133,[],783.9,779.24,771.8156250000001,783.9,771.8156250000001,12.084374999999909,1.565707483571599,774.558750428925,0.005,35.0
400,12.18635707410823,0.025864533205000262,778.040298484575,2017-12-18 18:16:10.791879,[],783.9,779.25,771.8156250000001,783.9,771.8156250000001,12.084374999999909,1.565707483571599,774.558750428925,0.005,35.0
401,11.547918671798925,0.024584448187352392,778.040298484575,2017-12-18 18:16:14.604448,[],783.89,779.25,771.8156250000001,783.89,771.8156250000001,12.074374999999918,1.5644118373478015,774.558750428925,0.005,35.0
402,82.41458132820017,0.16667388514596726,778.040298484575,2017-12-18 18:16:15.979588,[],785.0,779.25,771.8156250000001,785.0,771.8156250000001,13.184374999999932,1.7082285681894467,774.558750428925,0.005,35.0
403,40.28181705893121,0.08219663550383416,778.040298484575,2017-12-18 18:16:17.838985,[],784.33,779.24,772.12485,784.33,772.12485,12.205150000000003,1.5807223404349702,774.558750428925,0.005,35.0
404,79.86082771896292,0.16155354507539754,778.040298484575,2017-12-18 18:16:21.042149,[],784.96,779.25,772.12485,784.96,772.12485,12.835149999999999,1.662315362599714,774.558750428925,0.005,35.0
405,11.547918671798925,0.024584448187352392,774.0600000000001,2017-12-18 18:16:24.667194,[],783.89,779.25,772.12485,783.89,772.12485,11.765149999999949,1.5237367376532367,774.558750428925,0.005,35.0
406,-19.09712463907806,-0.036859632659617336,778.040298484575,2017-12-18 18:16:29.307876,[],783.41,779.25,772.12485,783.41,772.12485,11.28514999999993,1.461570625527715,775.0574998404,0.005,35.0
407,-19.09712463907806,-0.036859632659617336,774.0600000000001,2017-12-18 18:16:32.729795,[],783.41,779.25,772.12485,783.41,772.12485,11.28514999999993,1.461570625527715,775.0574998404,0.005,35.0
408,-19.09712463907806,-0.036859632659617336,774.0600000000001,2017-12-18 18:16:37.151724,[],783.41,779.25,772.12485,783.41,772.12485,11.28514999999993,1.461570625527715,775.0574998404,0.005,35.0
409,-19.09712463907806,-0.036859632659617336,774.0600000000001,2017-12-18 18:16:39.042224,[],783.41,779.25,772.12485,783.41,772.12485,11.28514999999993,1.461570625527715,775.0574998404,0.005,35.0
410,30.70107074110075,0.0629869987167252,774.0600000000001,2017-12-18 18:16:40.495512,[],784.19,779.25,775.4964000000001,784.19,774.0600000000001,10.129999999999995,1.3086840813373632,775.0574998404,0.005,35.0
411,30.70107074110075,0.0629869987167252,778.040298484575,2017-12-18 18:16:42.636164,[],784.19,779.25,775.4964000000001,784.19,774.558750528675,9.631249471325077,1.2434498305972619,774.558750528675,0.005,35.0
412,-39.52715351299125,-0.07782235322424169,778.040298484575,2017-12-18 18:16:44.620564,[],783.09,779.25,775.4964000000001,783.09,775.0574998404,8.032500159599977,1.036374741390675,775.0574998404,0.005,35.0
413,-39.52715351299125,-0.07782235322424169,778.040298484575,2017-12-18 18:16:47.167469,[],783.09,779.25,775.4964000000001,783.09,775.057500009975,8.03249999002503,1.0363747192849115,775.057500009975,0.005,35.0
414,-39.52715351299125,-0.07782235322424169,778.040298484575,2017-12-18 18:16:49.136119,[],783.09,779.25,772.055025,783.09,772.055025,11.034975000000031,1.4292990321512422,775.0574998404,0.005,35.0
415,-159.39267805093027,-0.31815573783590656,778.040298484575,2017-12-18 18:16:55.776875,[],784.19,782.22,772.055025,784.19,772.055025,12.134975000000054,1.5717759236137416,774.5587505586001,0.005,35.0
416,-159.39267805093027,-0.31815573783590656,778.040298484575,2017-12-18 18:16:57.308091,[],784.19,782.22,772.055025,784.19,772.055025,12.134975000000054,1.5717759236137416,776.71534705485,0.005,35.0
417,-146.32747318235533,-0.2919596742153323,777.884300429741,2017-12-18 18:17:14.277176,[],782.44,780.27,772.9075,782.44,772.9075,9.532500000000027,1.2333299909756377,776.5596145946,0.005,35.0
418,-146.32747318235533,-0.2919596742153323,777.884300429741,2017-12-18 18:17:19.964742,[],782.44,780.27,772.9075,782.44,772.9075,9.532500000000027,1.2333299909756377,776.5596145946,0.005,35.0
419,-145.68986937213631,-0.2906812625757771,777.784570449687,2017-12-18 18:17:21.870912,[],782.45,780.27,772.9075,782.45,772.9075,9.542500000000018,1.2346238068591673,776.5596145946,0.005,35.0
420,-268.78673532983896,-0.5374935678215362,777.784570449687,2017-12-18 18:17:26.839723,[],782.45,782.2,772.9075,782.45,772.9075,9.542500000000018,1.2346238068591673,774.9021000897569,0.005,35.0
421,-155.5386178212015,-0.3104282503612541,777.784570449687,2017-12-18 18:17:36.964954,[],784.02,781.99,772.9075,784.02,772.9075,11.112499999999955,1.437752900573478,774.9021000897569,0.005,35.0
422,-155.5386178212015,-0.3104282503612541,777.784570449687,2017-12-18 18:17:38.339972,[],784.02,781.99,773.9048,784.02,773.9048,10.115199999999959,1.3070341468356261,774.9021000897569,0.005,35.0
423,-109.98181695844917,-0.21908572142618843,777.784570449687,2017-12-18 18:17:42.058765,[],783.0,780.26,773.884854,783.0,773.884854,9.115145999999982,1.177842666500872,774.902099910243,0.005,35.0
424,-83.20211371850613,-0.16539174441853366,777.78457045966,2017-12-18 18:17:52.777647,[],783.42,780.26,773.884854,783.42,773.884854,9.53514599999994,1.2321143062453501,774.902099840432,0.005,35.0
425,-116.35793677748529,-0.23187000166611893,777.78457045966,2017-12-18 18:17:55.730810,[],782.9,780.26,772.9075,782.9,772.9075,9.99249999999995,1.2928455216180397,774.902099910243,0.005,35.0
426,-116.35793677748529,-0.23187000166611893,777.78457045966,2017-12-18 18:17:57.199577,[],782.9,780.26,772.9075,782.9,772.9075,9.99249999999995,1.2928455216180397,774.902099910243,0.005,35.0
427,-120.18360866890262,-0.23954056981005067,777.78457045966,2017-12-18 18:18:02.699639,[],782.84,780.26,772.9075,782.84,772.9075,9.932500000000005,1.2850826263168624,774.902099910243,0.005,35.0
428,-145.68808794503988,-0.29067769076972827,777.884300429741,2017-12-18 18:18:04.371539,[],782.44,780.26,772.9075,782.44,772.9075,9.532500000000027,1.2333299909756377,774.403450738002,0.005,35.0
429,-166.72928334785695,-0.33286581556148565,777.884300429741,2017-12-18 18:18:09.246598,[],782.11,780.26,772.9075,782.11,772.9075,9.202499999999986,1.1906340668191195,774.403450738002,0.005,35.0
430,-167.36689532975987,-0.33414424358547423,777.884300429741,2017-12-18 18:18:12.465389,[],782.1,780.26,772.9075,782.1,772.9075,9.192499999999995,1.18934025093559,774.403450738002,0.005,35.0
431,-167.36689532975987,-0.33414424358547423,777.78457045966,2017-12-18 18:18:13.934150,[],782.1,780.26,772.9075,782.1,772.9075,9.192499999999995,1.18934025093559,774.403450738002,0.005,35.0
432,-167.36689532975987,-0.33414424358547423,777.78457045966,2017-12-18 18:18:17.231066,[],782.1,780.26,773.785124,782.1,773.785124,8.314876000000027,1.0745717049995944,774.403450738002,0.005,35.0
433,-93.76011570894943,-0.18656080335253378,777.78457045966,2017-12-18 18:18:20.356110,[],782.1,779.11,773.785124,782.1,773.785124,8.314876000000027,1.0745717049995944,774.403450738002,0.005,35.0
434,-86.70807926829124,-0.1724212933247704,777.78457045966,2017-12-18 18:18:23.731153,[],782.1,779.0,773.785124,782.1,773.785124,8.314876000000027,1.0745717049995944,774.403450738002,0.005,35.0
435,-155.68155487804995,-0.31071484274712435,777.78457045966,2017-12-18 18:18:27.106195,[],781.02,779.0,773.785124,781.02,773.785124,7.234875999999986,0.934998073186011,774.403450738002,0.005,35.0
436,-155.04124732024977,-0.30943101002580176,777.884300429741,2017-12-18 18:18:29.793726,[],781.02,778.99,773.8250159999999,781.02,773.8250159999999,7.19498400000009,0.9297947018037591,774.403450738002,0.005,35.0
437,-155.04124732024977,-0.30943101002580176,777.78457045966,2017-12-18 18:18:38.965714,['ValueError Gdax Exchange'],781.02,778.99,773.8250159999999,781.02,773.8250159999999,7.19498400000009,0.9297947018037591,774.403450738002,0.005,35.0
438,-154.4025958292171,-0.30815049775992975,777.78457045966,2017-12-18 18:18:41.028236,[],781.03,778.99,773.8250159999999,781.03,773.8250159999999,7.204984000000081,0.9310869836237088,774.9021,0.005,35.0
439,-154.4025958292171,-0.30815049775992975,777.78457045966,2017-12-18 18:18:44.403132,[],781.03,778.99,773.8250159999999,781.03,773.8250159999999,7.204984000000081,0.9310869836237088,774.9021,0.005,35.0
440,-155.0429115853676,-0.3094343469191314,777.78457045966,2017-12-18 18:18:45.903299,[],781.03,779.0,773.8250159999999,781.03,773.8250159999999,7.204984000000081,0.9310869836237088,774.9021,0.005,35.0
441,-155.0429115853676,-0.3094343469191314,777.78457045966,2017-12-18 18:18:49.543836,[],781.03,779.0,773.8250159999999,781.03,773.8250159999999,7.204984000000081,0.9310869836237088,774.9021,0.005,35.0
442,-154.4025958292171,-0.30815049775992975,773.9048019946,2017-12-18 18:18:50.997108,[],781.03,778.99,773.8250159999999,781.03,773.8250159999999,7.204984000000081,0.9310869836237088,774.902100019946,0.005,35.0
443,-154.4025958292171,-0.30815049775992975,773.9048019946,2017-12-18 18:18:52.622133,[],781.03,778.99,773.8250159999999,781.03,773.8250159999999,7.204984000000081,0.9310869836237088,774.902100019946,0.005,35.0
444,-200.38550318361362,-0.4003473809034931,777.78457045966,2017-12-18 18:18:55.325282,[],780.31,778.99,773.8250159999999,780.31,773.8250159999999,6.484984000000054,0.8380426925872418,774.902100019946,0.005,35.0
445,3.071788810594853,0.007589595115105485,773.9048019946,2017-12-18 18:19:03.981501,[],780.76,776.27,773.8250159999999,780.76,773.8250159999999,6.9349840000000995,0.8961953744850374,774.902100019946,0.005,35.0
446,3.071788810594853,0.007589595115105485,773.9048019946,2017-12-18 18:19:08.544200,[],780.76,776.27,773.8250159999999,780.76,773.8250159999999,6.9349840000000995,0.8961953744850374,774.902100019946,0.005,35.0
447,-171.646186087114,-0.34272432893876315,773.9048019946,2017-12-18 18:19:09.997214,[],780.76,778.99,773.8250159999999,780.76,773.8250159999999,6.9349840000000995,0.8961953744850374,774.902100019946,0.005,35.0
448,-171.646186087114,-0.34272432893876315,773.9048019946,2017-12-18 18:19:11.466113,[],780.76,778.99,773.8250159999999,780.76,773.8250159999999,6.9349840000000995,0.8961953744850374,774.902100019946,0.005,35.0
449,-171.646186087114,-0.34272432893876315,777.78457045966,2017-12-18 18:19:14.044159,[],780.76,778.99,773.8250159999999,780.76,773.8250159999999,6.9349840000000995,0.8961953744850374,774.902100019946,0.005,35.0
450,-171.646186087114,-0.34272432893876315,777.78457045966,2017-12-18 18:19:15.606787,[],780.76,778.99,773.8250159999999,780.76,773.8250159999999,6.9349840000000995,0.8961953744850374,774.902100019946,0.005,35.0
451,-171.646186087114,-0.34272432893876315,773.9048019946,2017-12-18 18:19:17.013053,[],780.76,778.99,773.8250159999999,780.76,773.8250159999999,6.9349840000000995,0.8961953744850374,775.6281343999999,0.005,35.0
452,-186.33264519172985,-0.37217104798645806,773.9048019946,2017-12-18 18:19:21.231848,[],780.51,778.97,773.8250159999999,780.51,773.8250159999999,6.6849840000000995,0.8638883289862653,775.628134370081,0.005,35.0
453,-186.9713130800947,-0.3734515931293956,773.9048019946,2017-12-18 18:19:22.653747,[],780.5,778.97,773.8250159999999,780.5,773.8250159999999,6.674984000000109,0.8625960471663157,774.902100019946,0.005,35.0
454,-186.9713130800947,-0.3734515931293956,773.9048019946,2017-12-18 18:19:27.747484,[],780.5,778.97,773.8250159999999,780.5,773.8250159999999,6.674984000000109,0.8625960471663157,774.902100019946,0.005,35.0
455,-124.8214572622108,-0.24883957262210765,773.9048019946,2017-12-18 18:19:29.513207,[],780.5,778.0,773.8250159999999,780.5,773.8250159999999,6.674984000000109,0.8625960471663157,775.50048,0.005,35.0
456,-124.18199309126024,-0.24755743091258664,773.9048019946,2017-12-18 18:19:32.763260,[],780.51,778.0,773.8250159999999,780.51,773.8250159999999,6.6849840000000995,0.8638883289862653,774.9021,0.005,35.0
457,-124.18199309126024,-0.24755743091258664,773.9048019946,2017-12-18 18:19:39.325826,[],780.51,778.0,773.8250159999999,780.51,773.8250159999999,6.6849840000000995,0.8638883289862653,774.9021,0.005,35.0
458,-124.8214572622108,-0.24883957262210765,777.7842969999999,2017-12-18 18:19:42.122630,[],780.5,778.0,772.917473,780.5,772.917473,7.582527000000027,0.9810267285806369,774.9020998005399,0.005,35.0
459,-33.565654777236745,-0.06586939866083763,777.7842969999999,2017-12-18 18:20:06.277789,[],780.52,776.6,772.917473,780.52,772.917473,7.602527000000009,0.9836143269593298,774.9020998005399,0.005,35.0
460,-112.63404278570249,-0.22440350076495774,777.7842969999999,2017-12-18 18:20:09.684214,[],780.52,777.83,772.917473,780.52,772.917473,7.602527000000009,0.9836143269593298,773.453376263876,0.005,35.0
461,-18.194279464598168,-0.03504940542872648,777.7842969999999,2017-12-18 18:20:23.184379,[],780.77,776.61,772.917473,780.77,772.917473,7.852527000000009,1.01595930669302,773.453376263876,0.005,35.0
462,-3.460279290764646,-0.005507365344243453,773.9048019946,2017-12-18 18:20:24.606270,[],781.0,776.61,773.256555,781.0,773.256555,7.7434449999999515,1.0014069651178,773.453376054443,0.005,35.0
463,5.508242554176036,0.012474746011517435,774.902100009973,2017-12-18 18:20:41.622098,[],781.14,776.61,772.917473,781.14,772.917473,8.222527000000014,1.0638298766988818,774.4034503889469,0.005,35.0
464,-115.33615557040054,-0.22982130470527518,774.902100009973,2017-12-18 18:20:58.653562,[],781.14,778.49,772.9075,781.14,772.9075,8.232499999999959,1.0651339261166386,774.4034503889469,0.005,35.0
465,-115.33615557040054,-0.22982130470527518,774.902100009973,2017-12-18 18:21:01.887975,[],781.14,778.49,771.9101999999999,781.14,771.9101999999999,9.229800000000068,1.1957090345483283,774.882153710783,0.005,35.0
466,-114.69709389330833,-0.22853997000604143,773.9048019946,2017-12-18 18:21:20.122447,[],781.15,778.49,771.9101999999999,781.15,771.9101999999999,9.23980000000006,1.1970045220286063,774.4034503889469,0.005,35.0
467,-112.14084718493203,-0.2234146312091283,773.9048019946,2017-12-18 18:21:22.716356,[],781.19,778.49,771.9101999999999,781.19,771.9101999999999,9.279800000000137,1.2021864719497342,774.4034503889469,0.005,35.0
468,-112.14084718493203,-0.2234146312091283,773.9048019946,2017-12-18 18:21:24.153874,[],781.19,778.49,771.9101999999999,781.19,771.9101999999999,9.279800000000137,1.2021864719497342,774.4034503889469,0.005,35.0
469,-111.5017855078398,-0.22213329650991664,773.9048019946,2017-12-18 18:21:26.153901,[],781.2,778.49,771.9101999999999,781.2,771.9101999999999,9.289800000000128,1.2034819594300126,774.4034503889469,0.005,35.0
470,-112.14084718493203,-0.2234146312091283,773.9048019946,2017-12-18 18:21:29.763242,[],781.19,778.49,771.9101999999999,781.19,771.9101999999999,9.279800000000137,1.2021864719497342,774.882153621026,0.005,35.0
471,-60.37685134041598,-0.1196265205718755,773.9048019946,2017-12-18 18:21:34.107122,[],782.0,778.49,771.9101999999999,782.0,771.9101999999999,10.089800000000082,1.307120957852362,774.4034503889469,0.005,35.0
472,-96.10616768390332,-0.19126469643429467,775.8994,2017-12-18 18:21:49.357307,[],781.2,778.25,771.9101999999999,781.2,771.9101999999999,9.289800000000128,1.2034819594300126,774.4034503889469,0.005,35.0
473,-96.10616768390332,-0.19126469643429467,775.8994,2017-12-18 18:21:51.029205,[],781.2,778.25,771.9101999999999,781.2,771.9101999999999,9.289800000000128,1.2034819594300126,774.4034503889469,0.005,35.0
474,-96.10616768390332,-0.19126469643429467,775.8994,2017-12-18 18:21:52.654223,[],781.2,778.25,771.9101999999999,781.2,771.9101999999999,9.289800000000128,1.2034819594300126,774.4034503889469,0.005,35.0
475,-95.46690893029,-0.18998296659171843,776.7969690026999,2017-12-18 18:21:54.138470,[],781.21,778.25,771.9101999999999,781.21,771.9101999999999,9.299800000000118,1.2047774469102908,774.8821534913769,0.005,35.0
476,-95.46690893029,-0.18998296659171843,774.902100009973,2017-12-18 18:21:57.107401,[],781.21,778.25,771.9101999999999,781.21,771.9101999999999,9.299800000000118,1.2047774469102908,774.8821534913769,0.005,35.0
477,-96.10616768390332,-0.19126469643429467,777.784296990027,2017-12-18 18:21:59.044941,[],781.2,778.25,771.9101999999999,781.2,771.9101999999999,9.289800000000128,1.2034819594300126,774.882153920216,0.005,35.0
478,-50.92004795100385,-0.10066539246649153,777.7842969999999,2017-12-18 18:22:04.185608,[],782.58,778.92,771.9101999999999,782.58,771.9101999999999,10.669800000000123,1.382259231708575,775.50048,0.005,35.0
479,-70.01792674235571,-0.1389571186865297,774.902100009973,2017-12-18 18:22:06.295012,[],782.05,778.69,771.9101999999999,782.05,771.9101999999999,10.139800000000037,1.3135983952537533,775.6281343999999,0.005,35.0
480,-40.48751831055097,-0.07974790874281945,774.902100009973,2017-12-18 18:22:16.201388,[],782.06,778.24,771.9101999999999,782.06,771.9101999999999,10.149800000000027,1.3148938827340315,775.6281343999999,0.005,35.0
481,-40.48751831055097,-0.07974790874281945,773.9048019946,2017-12-18 18:22:18.435786,[],782.06,778.24,771.9101999999999,782.06,771.9101999999999,10.149800000000027,1.3148938827340315,774.947579901819,0.005,35.0
482,-40.48751831055097,-0.07974790874281945,773.9048019946,2017-12-18 18:22:19.888924,[],782.06,778.24,771.9101999999999,782.06,771.9101999999999,10.149800000000027,1.3148938827340315,774.947579901819,0.005,35.0
483,-84.13290999075727,-0.16725801430185028,777.784296990027,2017-12-18 18:22:21.904581,[],782.06,778.92,771.9101999999999,782.06,771.9101999999999,10.149800000000027,1.3148938827340315,774.8821539301889,0.005,35.0
484,-84.13290999075727,-0.16725801430185028,777.784296990027,2017-12-18 18:22:23.732584,[],782.06,778.92,771.9101999999999,782.06,771.9101999999999,10.149800000000027,1.3148938827340315,774.8821539301889,0.005,35.0
485,-50.92004795100385,-0.10066539246649153,777.784296990027,2017-12-18 18:22:25.982754,[],782.58,778.92,771.9101999999999,782.58,771.9101999999999,10.669800000000123,1.382259231708575,776.559615452278,0.005,35.0
486,-50.92004795100385,-0.10066539246649153,777.784296990027,2017-12-18 18:22:31.310800,[],782.58,778.92,771.9101999999999,782.58,771.9101999999999,10.669800000000123,1.382259231708575,776.559615452278,0.005,35.0
